,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__C,param_classifier__class_weight,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
32,1.4167111396789551,0.13058830014557518,0.3681488513946533,0.02783704066450721,"LogisticRegression(penalty='l1', solver='liblinear')",0.001333521432163324,"{0: 0.32736172209513753, 1: 1.5852806352643924}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.001333521432163324, 'classifier__class_weight': {0: 0.32736172209513753, 1: 1.5852806352643924}}",0.4363143631436314,0.4081081081081081,0.43243243243243246,0.4092140921409214,0.4254742547425474,0.4223086501135282,0.01167728444746543,199
33,1.5274758815765381,0.4282494440763868,0.4153414249420166,0.09076926476141288,"LogisticRegression(penalty='l1', solver='liblinear')",0.001333521432163324,"{0: 0.3908340665141651, 1: 1.1889604764482948}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.001333521432163324, 'classifier__class_weight': {0: 0.3908340665141651, 1: 1.1889604764482948}}",0.0921409214092141,0.0891891891891892,0.08648648648648649,0.10298102981029811,0.07859078590785908,0.08987768256060939,0.007952210123195448,317
34,1.2284596920013429,0.2973283813732737,0.3271615028381348,0.036768225031986096,"LogisticRegression(penalty='l1', solver='liblinear')",0.001333521432163324,"{0: 0.4543064109331926, 1: 0.7926403176321966}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.001333521432163324, 'classifier__class_weight': {0: 0.4543064109331926, 1: 0.7926403176321966}}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,472
35,2.1784049034118653,0.6402121799477194,0.4207598686218262,0.07199507544749122,"LogisticRegression(penalty='l1', solver='liblinear')",0.001333521432163324,"{0: 0.5177787553522201, 1: 0.3963201588160983}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.001333521432163324, 'classifier__class_weight': {0: 0.5177787553522201, 1: 0.3963201588160983}}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,472
36,1.5505356788635254,0.5065762055674644,0.47670397758483884,0.06259169876732802,"LogisticRegression(penalty='l1', solver='liblinear')",0.0014677992676220691,"{0: 0.01, 1: 3.5668814293448836}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0014677992676220691, 'classifier__class_weight': {0: 0.01, 1: 3.5668814293448836}}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
37,1.6098097324371339,0.4615129093921689,0.4191305160522461,0.07283185299387684,"LogisticRegression(penalty='l1', solver='liblinear')",0.0014677992676220691,"{0: 0.0734723444190275, 1: 3.1705612705287853}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0014677992676220691, 'classifier__class_weight': {0: 0.0734723444190275, 1: 3.1705612705287853}}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
38,1.5301560878753662,0.25193466376360274,0.4730807304382324,0.09830338258827255,"LogisticRegression(penalty='l1', solver='liblinear')",0.0014677992676220691,"{0: 0.13694468883805502, 1: 2.774241111712687}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0014677992676220691, 'classifier__class_weight': {0: 0.13694468883805502, 1: 2.774241111712687}}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
39,1.4635377883911134,0.21841157207016015,0.42035932540893556,0.06616010837488917,"LogisticRegression(penalty='l1', solver='liblinear')",0.0014677992676220691,"{0: 0.20041703325708254, 1: 2.377920952896589}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0014677992676220691, 'classifier__class_weight': {0: 0.20041703325708254, 1: 2.377920952896589}}",0.997289972899729,1.0,0.9945945945945946,1.0,0.989159891598916,0.9962088918186479,0.00405482671429167,76
40,1.2901158332824707,0.11863756809661379,0.33315086364746094,0.0205216702135665,"LogisticRegression(penalty='l1', solver='liblinear')",0.0014677992676220691,"{0: 0.26388937767611004, 1: 1.9816007940804907}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0014677992676220691, 'classifier__class_weight': {0: 0.26388937767611004, 1: 1.9816007940804907}}",0.7344173441734417,0.6621621621621622,0.754054054054054,0.6910569105691057,0.7018970189701897,0.7087174979857906,0.03237807896017045,131
41,2.0388910293579103,0.5313930638766894,0.4395925045013428,0.1247138849522031,"LogisticRegression(penalty='l1', solver='liblinear')",0.0014677992676220691,"{0: 0.32736172209513753, 1: 1.5852806352643924}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0014677992676220691, 'classifier__class_weight': {0: 0.32736172209513753, 1: 1.5852806352643924}}",0.43902439024390244,0.4135135135135135,0.43243243243243246,0.41192411924119243,0.43089430894308944,0.425557752874826,0.01084463037238643,198
42,1.3458175182342529,0.11365370616001072,0.35201873779296877,0.02761141584651447,"LogisticRegression(penalty='l1', solver='liblinear')",0.0014677992676220691,"{0: 0.3908340665141651, 1: 1.1889604764482948}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0014677992676220691, 'classifier__class_weight': {0: 0.3908340665141651, 1: 1.1889604764482948}}",0.14092140921409213,0.11621621621621622,0.11891891891891893,0.12466124661246612,0.12195121951219512,0.12453380209477771,0.008671202799193893,305
43,1.1380804061889649,0.07386136466555755,0.3138826847076416,0.01922911127818486,"LogisticRegression(penalty='l1', solver='liblinear')",0.0014677992676220691,"{0: 0.4543064109331926, 1: 0.7926403176321966}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0014677992676220691, 'classifier__class_weight': {0: 0.4543064109331926, 1: 0.7926403176321966}}",0.008130081300813009,0.008108108108108109,0.0,0.005420054200542005,0.005420054200542005,0.005415659562001027,0.002964684525097339,468
44,1.104972743988037,0.04240917974196668,0.3085447311401367,0.01625569683196187,"LogisticRegression(penalty='l1', solver='liblinear')",0.0014677992676220691,"{0: 0.5177787553522201, 1: 0.3963201588160983}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0014677992676220691, 'classifier__class_weight': {0: 0.5177787553522201, 1: 0.3963201588160983}}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,472
45,1.1598080158233643,0.0890792691848648,0.3171087265014648,0.02061693291542627,"LogisticRegression(penalty='l1', solver='liblinear')",0.0016155980984398745,"{0: 0.01, 1: 3.5668814293448836}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0016155980984398745, 'classifier__class_weight': {0: 0.01, 1: 3.5668814293448836}}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
46,1.0730982303619385,0.035106248209797415,0.3034235954284668,0.017399331774081563,"LogisticRegression(penalty='l1', solver='liblinear')",0.0016155980984398745,"{0: 0.0734723444190275, 1: 3.1705612705287853}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0016155980984398745, 'classifier__class_weight': {0: 0.0734723444190275, 1: 3.1705612705287853}}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
