,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__C,param_classifier__class_weight,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__estimator__C,param_classifier__estimator__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
52,1.7836530208587646,0.3992618687257593,0.40807490348815917,0.03190943167367735,DecisionTreeClassifier(),,balanced,16,,,,"{'classifier': DecisionTreeClassifier(), 'classifier__class_weight': 'balanced', 'classifier__max_depth': 16}",0.2935960591133005,0.3415597235932873,0.31779257849666986,0.32388663967611336,0.3333333333333333,0.32203366684254087,0.016365006734359137,301
53,1.414067268371582,0.1283975632836716,0.33964080810546876,0.028161201630931623,DecisionTreeClassifier(),,balanced,20,,,,"{'classifier': DecisionTreeClassifier(), 'classifier__class_weight': 'balanced', 'classifier__max_depth': 20}",0.24673784104389088,0.2951945080091533,0.31893687707641194,0.3209580838323353,0.2853566958698373,0.29343680116632576,0.027043836201496942,302
54,1.3309513568878173,0.13754285646546185,0.37175850868225097,0.037230098199462075,DecisionTreeClassifier(),,balanced,24,,,,"{'classifier': DecisionTreeClassifier(), 'classifier__class_weight': 'balanced', 'classifier__max_depth': 24}",0.22946544980443284,0.26496815286624203,0.30288461538461536,0.29441624365482233,0.2957393483709273,0.277494762016208,0.027304127506668965,307
55,1.4178400039672852,0.11707238862088679,0.385697603225708,0.06996156208338873,DecisionTreeClassifier(),,balanced,28,,,,"{'classifier': DecisionTreeClassifier(), 'classifier__class_weight': 'balanced', 'classifier__max_depth': 28}",0.2410596026490066,0.2625482625482625,0.2664941785252264,0.27055702917771884,0.27320954907161804,0.26277372439436647,0.011444491820968548,310
56,1.375497007369995,0.10133390551817706,0.3619985103607178,0.06454869628448766,DecisionTreeClassifier(),,balanced,32,,,,"{'classifier': DecisionTreeClassifier(), 'classifier__class_weight': 'balanced', 'classifier__max_depth': 32}",0.23868312757201646,0.25165562913907286,0.24010554089709762,0.27137042062415195,0.257372654155496,0.251837474477567,0.012023995800128924,313
57,1.4387156009674071,0.14226384603353506,0.3544645309448242,0.05424626797034117,DecisionTreeClassifier(),,balanced,36,,,,"{'classifier': DecisionTreeClassifier(), 'classifier__class_weight': 'balanced', 'classifier__max_depth': 36}",0.2398921832884097,0.2712765957446808,0.24833110814419226,0.2773333333333333,0.25771812080536916,0.2589102682631971,0.01390944127167411,312
58,1.3819687843322754,0.1367129190082399,0.360990047454834,0.04191306529698826,DecisionTreeClassifier(),,,8,,,,"{'classifier': DecisionTreeClassifier(), 'classifier__class_weight': None, 'classifier__max_depth': 8}",0.176,0.1799163179916318,0.19959266802443992,0.23193916349809887,0.19206680584551147,0.19590299107193643,0.019892905901448914,314
59,1.366978931427002,0.11725380652049412,0.3474844455718994,0.03702960145000105,DecisionTreeClassifier(),,,12,,,,"{'classifier': DecisionTreeClassifier(), 'classifier__class_weight': None, 'classifier__max_depth': 12}",0.2838915470494418,0.22184300341296928,0.252129471890971,0.28524590163934427,0.26666666666666666,0.2619553181318786,0.02345801044725236,311
60,1.4209651470184326,0.20436289349047856,0.32509350776672363,0.0034970615481303372,DecisionTreeClassifier(),,,16,,,,"{'classifier': DecisionTreeClassifier(), 'classifier__class_weight': None, 'classifier__max_depth': 16}",0.26,0.2519201228878648,0.24411764705882352,0.28912071535022354,0.27936507936507937,0.2649047129323982,0.016853930495131977,309
61,1.4400192260742188,0.1694060425015942,0.4362462520599365,0.03798942048079876,DecisionTreeClassifier(),,,20,,,,"{'classifier': DecisionTreeClassifier(), 'classifier__class_weight': None, 'classifier__max_depth': 20}",0.2578125,0.24823695345557123,0.29048843187660667,0.2960969044414536,0.2916666666666667,0.27686029128805967,0.019784418490281667,308
62,1.3889191627502442,0.23207777218260758,0.3289149761199951,0.038566930444517436,DecisionTreeClassifier(),,,24,,,,"{'classifier': DecisionTreeClassifier(), 'classifier__class_weight': None, 'classifier__max_depth': 24}",0.2695214105793451,0.2738255033557047,0.2929936305732484,0.3,0.2962962962962963,0.2865273681609189,0.012404001595992491,303
